CSCO,2018-12-07 00:00:00,46.4400
CSCO,2018-12-06 00:00:00,48.3900
CSCO,2018-12-04 00:00:00,47.3500
CSCO,2018-12-03 00:00:00,48.7400
CSCO,2018-11-30 00:00:00,47.8700
CSCO,2018-11-29 00:00:00,47.3400
CSCO,2018-11-28 00:00:00,47.2900
CSCO,2018-11-27 00:00:00,46.1200
CSCO,2018-11-26 00:00:00,45.5700
CSCO,2018-11-23 00:00:00,44.5400
CSCO,2018-11-21 00:00:00,44.8900
CSCO,2018-11-20 00:00:00,44.4900
CSCO,2018-11-19 00:00:00,45.7500
CSCO,2018-11-16 00:00:00,46.3500
CSCO,2018-11-15 00:00:00,46.7700
CSCO,2018-11-14 00:00:00,44.3300
CSCO,2018-11-13 00:00:00,45.1200
CSCO,2018-11-12 00:00:00,45.6200
CSCO,2018-11-09 00:00:00,47.1100
CSCO,2018-11-08 00:00:00,48.4400
CSCO,2018-11-07 00:00:00,47.9000
CSCO,2018-11-06 00:00:00,46.5000
CSCO,2018-11-05 00:00:00,46.1400
CSCO,2018-11-02 00:00:00,45.4800
CSCO,2018-11-01 00:00:00,45.6500
CSCO,2018-10-31 00:00:00,45.7500
CSCO,2018-10-30 00:00:00,44.5800
CSCO,2018-10-29 00:00:00,43.8400
CSCO,2018-10-26 00:00:00,44.2500
CSCO,2018-10-25 00:00:00,45.4700
CSCO,2018-10-24 00:00:00,44.0700
CSCO,2018-10-23 00:00:00,45.4200
CSCO,2018-10-22 00:00:00,45.7600
CSCO,2018-10-19 00:00:00,45.3400
CSCO,2018-10-18 00:00:00,45.4600
CSCO,2018-10-17 00:00:00,45.9400
CSCO,2018-10-16 00:00:00,45.8200
CSCO,2018-10-15 00:00:00,44.6700
CSCO,2018-10-12 00:00:00,45.7100
CSCO,2018-10-11 00:00:00,44.1200
CSCO,2018-10-10 00:00:00,45.6300
CSCO,2018-10-09 00:00:00,47.4900
CSCO,2018-10-08 00:00:00,47.5200
CSCO,2018-10-05 00:00:00,48.1300
CSCO,2018-10-04 00:00:00,48.3800
CSCO,2018-10-03 00:00:00,48.8071
CSCO,2018-10-02 00:00:00,48.6780
CSCO,2018-10-01 00:00:00,48.5389
CSCO,2018-09-28 00:00:00,48.3204
CSCO,2018-09-27 00:00:00,48.0026
CSCO,2018-09-26 00:00:00,48.0820
CSCO,2018-09-25 00:00:00,48.1416
CSCO,2018-09-24 00:00:00,48.1118
CSCO,2018-09-21 00:00:00,48.2310
CSCO,2018-09-20 00:00:00,47.4066
CSCO,2018-09-19 00:00:00,46.9597
CSCO,2018-09-18 00:00:00,47.1385
